Name,Category,Film,Win_Oscar?,Year_Ceremony,Birth_Date,Birth_Place,Gender,Race or Ethnicity,Sexual orientation,Religion,Link
King Vidor,DIRECTING,The Citadel,FALSE,1939,1894-02-08,"Galveston, TX",Male,White,Straight,Na,http://www.nndb.com/people/808/000043679/
Michael Curtiz,DIRECTING,Four Daughters,FALSE,1939,1886-12-24,"Budapest, Hungary",Male,White,Straight,Na,/people/676/000032580/
Frank Capra,DIRECTING,You Can't Take It with You,TRUE,1939,1897-05-18,"Bisacquino, Sicily, Italy",Male,White,Straight,Roman Catholic,/people/459/000032363/
Robert Donat,ACTOR,"Goodbye, Mr. Chips",TRUE,1940,1905-03-18,"Withington, Manchester, England",Male,White,Straight,Na,/people/742/000063553/
Clark Gable,ACTOR,Gone with the Wind,FALSE,1940,1901-02-01,"Cadiz, OH",Male,White,Straight,Na,/people/156/000027075/
Laurence Olivier,ACTOR,Wuthering Heights,FALSE,1940,1907-05-22,"Dorking, Surrey, England",Male,White,Bisexual,Na,/people/607/000022541/
Mickey Rooney,ACTOR,Babes in Arms,FALSE,1940,1920-09-23,"Brooklyn, NY",Male,White,Straight,Born-Again Christian,http://www.nndb.com/people/861/000022795/
Jimmy Stewart,ACTOR,Mr. Smith Goes to Washington,FALSE,1940,1908-05-20,"Indiana, PA",Male,White,Straight,Presbyterian,/people/659/000026581/
Brian Aherne,ACTOR IN A SUPPORTING ROLE,Juarez,FALSE,1940,1902-05-02,"King's Norton, Worcestershire, England",Male,White,Straight,Na,http://www.nndb.com/people/006/000132607/
Harry Carey,ACTOR IN A SUPPORTING ROLE,Mr. Smith Goes to Washington,FALSE,1940,1878-01-16,"Bronx, NY",Male,White,Straight,Na,http://www.nndb.com/people/802/000043673/
Brian Donlevy,ACTOR IN A SUPPORTING ROLE,Beau Geste,FALSE,1940,1901-02-09,"Portadown, Craigavon District, Northern Ireland",Male,White,Straight,Na,http://www.nndb.com/people/979/000078745/
Thomas Mitchell,ACTOR IN A SUPPORTING ROLE,Stagecoach,TRUE,1940,1892-07-11,"Elizabeth, NJ",Male,White,Straight,Na,/people/116/000063924/
Claude Rains,ACTOR IN A SUPPORTING ROLE,Mr. Smith Goes to Washington,FALSE,1940,1889-11-10,"London, England",Male,White,Straight,Na,http://www.nndb.com/people/631/000043502/
Bette Davis,ACTRESS,Dark Victory,FALSE,1940,1908-04-05,"Lowell, MA",Female,White,Straight,Na,/people/457/000026379/
Irene Dunne,ACTRESS,Love Affair,FALSE,1940,1898-12-20,"Louisville, KY",Female,White,Straight,Na,http://www.nndb.com/people/346/000044214/
Greta Garbo,ACTRESS,Ninotchka,FALSE,1940,1905-09-18,"Stockholm, Sweden",Female,White,Bisexual,Protestant,http://www.nndb.com/people/224/000022158/
Greer Garson,ACTRESS,"Goodbye, Mr. Chips",FALSE,1940,1904-09-29,"London, England",Female,White,Straight,Na,/people/293/000044161/
Vivien Leigh,ACTRESS,Gone with the Wind,TRUE,1940,1913-11-05,"Darjeeling, India",Female,White,Straight,Roman Catholic,/people/470/000022404/
Olivia de Havilland,ACTRESS IN A SUPPORTING ROLE,Gone with the Wind,FALSE,1940,1916-07-01,"Tokyo, Japan",Female,White,Straight,Na,/people/741/000022675/
Geraldine Fitzgerald,ACTRESS IN A SUPPORTING ROLE,Wuthering Heights,FALSE,1940,1913-11-24,"Dublin, Ireland",Female,White,Straight,Na,http://www.nndb.com/people/360/000110030/
Hattie McDaniel,ACTRESS IN A SUPPORTING ROLE,Gone with the Wind,TRUE,1940,1893-06-10,"Wichita, KS",Female,Black,Matter of Dispute,Christian,/people/077/000063885/
Edna May Oliver,ACTRESS IN A SUPPORTING ROLE,Drums along the Mohawk,FALSE,1940,1883-11-09,"Malden, MA",Female,White,Straight,Na,http://www.nndb.com/people/041/000130648/
Maria Ouspenskaya,ACTRESS IN A SUPPORTING ROLE,Love Affair,FALSE,1940,1876-07-29,"Tula, Russia",Female,White,Na,Na,http://www.nndb.com/people/135/000133733/
Victor Fleming,DIRECTING,Gone with the Wind,TRUE,1940,1883-02-23,"Pasadena, CA",Male,White,Straight,Na,/people/416/000041293/
Sam Wood,DIRECTING,"Goodbye, Mr. Chips",FALSE,1940,1883-07-10,"Philadelphia, PA",Male,White,Straight,Na,http://www.nndb.com/people/239/000033140/
Frank Capra,DIRECTING,Mr. Smith Goes to Washington,FALSE,1940,1897-05-18,"Bisacquino, Sicily, Italy",Male,White,Straight,Roman Catholic,/people/459/000032363/
John Ford,DIRECTING,Stagecoach,FALSE,1940,1894-02-01,"Cape Elizabeth, ME",Male,White,Bisexual,Roman Catholic,/people/458/000032362/
William Wyler,DIRECTING,Wuthering Heights,FALSE,1940,1902-07-01,"Mulhouse, Haut-Rhin, Alsace, France",Male,White,Straight,Na,/people/463/000032367/
Charles Chaplin,ACTOR,The Great Dictator,FALSE,1941,1889-04-16,"London, England",Male,White,Straight,Anglican/Episcopalian,http://www.nndb.com/people/876/000023807/
Henry Fonda,ACTOR,The Grapes of Wrath,FALSE,1941,1905-05-16,"Grand Island, NE",Male,White,Straight,Na,/people/496/000026418/
Raymond Massey,ACTOR,Abe Lincoln in Illinois,FALSE,1941,1896-08-30,"Toronto, Ontario, Canada",Male,White,Straight,Na,http://www.nndb.com/people/837/000078603/
Laurence Olivier,ACTOR,Rebecca,FALSE,1941,1907-05-22,"Dorking, Surrey, England",Male,White,Bisexual,Na,/people/607/000022541/
Jimmy Stewart,ACTOR,The Philadelphia Story,TRUE,1941,1908-05-20,"Indiana, PA",Male,White,Straight,Presbyterian,/people/659/000026581/
Albert Basserman,ACTOR IN A SUPPORTING ROLE,Foreign Correspondent,FALSE,1941,1867-09-07,"Mannheim, Germany",Male,White,Straight,Na,http://www.nndb.com/people/420/000029333/
Walter Brennan,ACTOR IN A SUPPORTING ROLE,The Westerner,TRUE,1941,1894-07-25,"Swampscott, MA",Male,White,Straight,Na,/people/347/000032251/
William Gargan,ACTOR IN A SUPPORTING ROLE,They Knew What They Wanted,FALSE,1941,1905-07-17,"Brooklyn, NY",Male,White,Straight,Na,http://www.nndb.com/people/470/000213828/
Jack Oakie,ACTOR IN A SUPPORTING ROLE,The Great Dictator,FALSE,1941,1903-11-12,"Sedalia, MO",Male,White,Straight,Na,http://www.nndb.com/people/466/000102160/
James Stephenson,ACTOR IN A SUPPORTING ROLE,The Letter,FALSE,1941,1889-04-14,"Yorkshire, England",Male,Na,Na,Na,https://www.imdb.com/fr/name/nm0827263/?ref_=fn_all_nme_1
Bette Davis,ACTRESS,The Letter,FALSE,1941,1908-04-05,"Lowell, MA",Female,White,Straight,Na,/people/457/000026379/
Joan Fontaine,ACTRESS,Rebecca,FALSE,1941,1917-10-22,"Tokyo, Japan",Female,White,Straight,Na,/people/487/000026409/
Katharine Hepburn,ACTRESS,The Philadelphia Story,FALSE,1941,1907-05-12,"Hartford, CT",Female,White,Bisexual,Atheist,/people/775/000023706/
Ginger Rogers,ACTRESS,Kitty Foyle,TRUE,1941,1911-07-16,"Independence, MO",Female,White,Straight,Christian Science,/people/635/000043506/
Martha Scott,ACTRESS,Our Town,FALSE,1941,1912-09-22,"Jamesport, MO",Female,White,Straight,Na,http://www.nndb.com/people/717/000132321/
Judith Anderson,ACTRESS IN A SUPPORTING ROLE,Rebecca,FALSE,1941,1897-02-10,"Adelaide, South Australia, Australia",Female,White,Straight,Na,http://www.nndb.com/people/694/000119337/
Jane Darwell,ACTRESS IN A SUPPORTING ROLE,The Grapes of Wrath,TRUE,1941,1879-10-15,"Palmyra, MO",Female,White,Straight,Na,/people/078/000063886/
Ruth Hussey,ACTRESS IN A SUPPORTING ROLE,The Philadelphia Story,FALSE,1941,1911-10-30,"Providence, RI",Female,White,Straight,Na,http://www.nndb.com/people/413/000110083/
Barbara O'Neil,ACTRESS IN A SUPPORTING ROLE,"All This, and Heaven Too",FALSE,1941,1910-07-17,"St. Louis, MO",Female,White,Straight,Na,http://www.nndb.com/people/118/000063926/
Marjorie Rambeau,ACTRESS IN A SUPPORTING ROLE,Primrose Path,FALSE,1941,1889-07-15,"San Francisco, CA",Female,White,Straight,Na,http://www.nndb.com/people/572/000092296/
John Ford,DIRECTING,The Grapes of Wrath,TRUE,1941,1894-02-01,"Cape Elizabeth, ME",Male,White,Bisexual,Roman Catholic,/people/458/000032362/
Sam Wood,DIRECTING,Kitty Foyle,FALSE,1941,1883-07-10,"Philadelphia, PA",Male,White,Straight,Na,http://www.nndb.com/people/239/000033140/
William Wyler,DIRECTING,The Letter,FALSE,1941,1902-07-01,"Mulhouse, Haut-Rhin, Alsace, France",Male,White,Straight,Na,/people/463/000032367/
George Cukor,DIRECTING,The Philadelphia Story,FALSE,1941,1899-07-07,New York City,Male,White,Gay,Na,/people/373/000041250/
Alfred Hitchcock,DIRECTING,Rebecca,FALSE,1941,1899-08-13,"Leytonstone, London, England",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/664/000026586/
Gary Cooper,ACTOR,Sergeant York,TRUE,1942,1901-05-07,"Helena, MT",Male,White,Straight,Roman Catholic,/people/740/000031647/
Cary Grant,ACTOR,Penny Serenade,FALSE,1942,1904-01-18,"Bristol, England",Male,White,Bisexual,Na,http://www.nndb.com/people/657/000026579/
Walter Huston,ACTOR,All That Money Can Buy,FALSE,1942,1884-04-06,"Toronto, Ontario, Canada",Male,White,Straight,Na,/people/122/000063930/
Robert Montgomery,ACTOR,Here Comes Mr. Jordan,FALSE,1942,1904-05-21,"Beacon, NY",Male,White,Straight,Na,http://www.nndb.com/people/704/000031611/
Orson Welles,ACTOR,Citizen Kane,FALSE,1942,1915-05-06,"Kenosha, WI",Male,White,Straight,Na,http://www.nndb.com/people/461/000032365/
Walter Brennan,ACTOR IN A SUPPORTING ROLE,Sergeant York,FALSE,1942,1894-07-25,"Swampscott, MA",Male,White,Straight,Na,/people/347/000032251/
Charles Coburn,ACTOR IN A SUPPORTING ROLE,The Devil and Miss Jones,FALSE,1942,1877-06-17,"Savannah, GA",Male,White,Straight,Na,/people/127/000063935/
Donald Crisp,ACTOR IN A SUPPORTING ROLE,How Green Was My Valley,TRUE,1942,1880-07-27,"London, England",Male,White,Straight,Na,/people/689/000031596/
James Gleason,ACTOR IN A SUPPORTING ROLE,Here Comes Mr. Jordan,FALSE,1942,1882-05-23,New York City,Male,White,Straight,Na,http://www.nndb.com/people/177/000130784/
Sydney Greenstreet,ACTOR IN A SUPPORTING ROLE,The Maltese Falcon,FALSE,1942,1879-12-27,"Sandwich, Kent, England",Male,White,Straight,Na,http://www.nndb.com/people/395/000044263/
Bette Davis,ACTRESS,The Little Foxes,FALSE,1942,1908-04-05,"Lowell, MA",Female,White,Straight,Na,/people/457/000026379/
Olivia de Havilland,ACTRESS,Hold Back the Dawn,FALSE,1942,1916-07-01,"Tokyo, Japan",Female,White,Straight,Na,/people/741/000022675/
Joan Fontaine,ACTRESS,Suspicion,TRUE,1942,1917-10-22,"Tokyo, Japan",Female,White,Straight,Na,/people/487/000026409/
Greer Garson,ACTRESS,Blossoms in the Dust,FALSE,1942,1904-09-29,"London, England",Female,White,Straight,Na,/people/293/000044161/
Barbara Stanwyck,ACTRESS,Ball of Fire,FALSE,1942,1907-07-16,"Brooklyn, NY",Female,White,Matter of Dispute,Na,http://www.nndb.com/people/766/000026688/
Sara Allgood,ACTRESS IN A SUPPORTING ROLE,How Green Was My Valley,FALSE,1942,1879-10-31,"Dublin, Ireland",Female,White,Straight,Na,http://www.nndb.com/people/313/000278476/
Mary Astor,ACTRESS IN A SUPPORTING ROLE,The Great Lie,TRUE,1942,1906-05-03,"Quincy, IL",Female,White,Straight,Roman Catholic,/people/690/000042564/
Patricia Collinge,ACTRESS IN A SUPPORTING ROLE,The Little Foxes,FALSE,1942,1892-09-20,"Dublin, Ireland",Female,White,Straight,Na,https://www.imdb.com/fr/name/nm0172048/?ref_=fn_all_nme_1
Teresa Wright,ACTRESS IN A SUPPORTING ROLE,The Little Foxes,FALSE,1942,1918-10-27,New York City,Female,White,Straight,Na,/people/580/000045445/
Margaret Wycherly,ACTRESS IN A SUPPORTING ROLE,Sergeant York,FALSE,1942,1881-10-26,"London, England",Female,White,Straight,Na,http://www.nndb.com/people/791/000133392/
Orson Welles,DIRECTING,Citizen Kane,FALSE,1942,1915-05-06,"Kenosha, WI",Male,White,Straight,Na,http://www.nndb.com/people/461/000032365/
Alexander Hall,DIRECTING,Here Comes Mr. Jordan,FALSE,1942,1894-01-11,"Boston, MA",Male,White,Straight,Na,http://www.nndb.com/people/381/000134976/
John Ford,DIRECTING,How Green Was My Valley,TRUE,1942,1894-02-01,"Cape Elizabeth, ME",Male,White,Bisexual,Roman Catholic,/people/458/000032362/
William Wyler,DIRECTING,The Little Foxes,FALSE,1942,1902-07-01,"Mulhouse, Haut-Rhin, Alsace, France",Male,White,Straight,Na,/people/463/000032367/
Howard Hawks,DIRECTING,Sergeant York,FALSE,1942,1896-05-30,"Goshen, IN",Male,White,Straight,Na,http://www.nndb.com/people/670/000032574/
James Cagney,ACTOR,Yankee Doodle Dandy,TRUE,1943,1899-07-17,"Manhattan, NY",Male,White,Straight,Roman Catholic,/people/798/000024726/
Ronald Colman,ACTOR,Random Harvest,FALSE,1943,1891-02-09,"Richmond, Surrey, England",Male,White,Straight,Na,/people/619/000042493/
Gary Cooper,ACTOR,The Pride of the Yankees,FALSE,1943,1901-05-07,"Helena, MT",Male,White,Straight,Roman Catholic,/people/740/000031647/
Walter Pidgeon,ACTOR,Mrs. Miniver,FALSE,1943,1897-09-23,"East St. John, New Brunswick, Canada",Male,White,Bisexual,Na,http://www.nndb.com/people/253/000043124/
Monty Woolley,ACTOR,The Pied Piper,FALSE,1943,1888-08-17,New York City,Male,White,Gay,Na,http://www.nndb.com/people/605/000092329/
William Bendix,ACTOR IN A SUPPORTING ROLE,Wake Island,FALSE,1943,1906-01-14,New York City,Male,White,Straight,Roman Catholic,http://www.nndb.com/people/727/000031634/
Van Heflin,ACTOR IN A SUPPORTING ROLE,Johnny Eager,TRUE,1943,1910-12-13,"Walters, OK",Male,White,Straight,Na,/people/680/000042554/
Walter Huston,ACTOR IN A SUPPORTING ROLE,Yankee Doodle Dandy,FALSE,1943,1884-04-06,"Toronto, Ontario, Canada",Male,White,Straight,Na,/people/122/000063930/
Frank Morgan,ACTOR IN A SUPPORTING ROLE,Tortilla Flat,FALSE,1943,1890-06-01,New York City,Male,White,Straight,Na,http://www.nndb.com/people/373/000110043/
Henry Travers,ACTOR IN A SUPPORTING ROLE,Mrs. Miniver,FALSE,1943,1874-03-05,"Berwick-Upon-Tweed, Northumberland, England",Male,White,Straight,Na,http://www.nndb.com/people/279/000130886/
Bette Davis,ACTRESS,"Now, Voyager",FALSE,1943,1908-04-05,"Lowell, MA",Female,White,Straight,Na,/people/457/000026379/
Greer Garson,ACTRESS,Mrs. Miniver,TRUE,1943,1904-09-29,"London, England",Female,White,Straight,Na,/people/293/000044161/
Katharine Hepburn,ACTRESS,Woman of the Year,FALSE,1943,1907-05-12,"Hartford, CT",Female,White,Bisexual,Atheist,/people/775/000023706/
Rosalind Russell,ACTRESS,My Sister Eileen,FALSE,1943,1907-06-04,"Waterbury, CT",Female,White,Straight,Roman Catholic,http://www.nndb.com/people/324/000089057/
Teresa Wright,ACTRESS,The Pride of the Yankees,FALSE,1943,1918-10-27,New York City,Female,White,Straight,Na,/people/580/000045445/
Gladys Cooper,ACTRESS IN A SUPPORTING ROLE,"Now, Voyager",FALSE,1943,1888-12-18,"London, England",Female,White,Straight,Na,http://www.nndb.com/people/465/000131072/
Agnes Moorehead,ACTRESS IN A SUPPORTING ROLE,The Magnificent Ambersons,FALSE,1943,1900-12-06,"Clinton, MA",Female,White,Matter of Dispute,Presbyterian,http://www.nndb.com/people/899/000078665/
Susan Peters,ACTRESS IN A SUPPORTING ROLE,Random Harvest,FALSE,1943,1921-07-03,"Spokane, WA",Female,White,Straight,Na,http://www.nndb.com/people/453/000162964/
Dame May Whitty,ACTRESS IN A SUPPORTING ROLE,Mrs. Miniver,FALSE,1943,1865-06-19,"Liverpool, England",Female,White,Straight,Na,http://www.nndb.com/people/521/000138107/
Teresa Wright,ACTRESS IN A SUPPORTING ROLE,Mrs. Miniver,TRUE,1943,1918-10-27,New York City,Female,White,Straight,Na,/people/580/000045445/
Sam Wood,DIRECTING,Kings Row,FALSE,1943,1883-07-10,"Philadelphia, PA",Male,White,Straight,Na,http://www.nndb.com/people/239/000033140/
William Wyler,DIRECTING,Mrs. Miniver,TRUE,1943,1902-07-01,"Mulhouse, Haut-Rhin, Alsace, France",Male,White,Straight,Na,/people/463/000032367/
Mervyn LeRoy,DIRECTING,Random Harvest,FALSE,1943,1900-10-15,"San Francisco, CA",Male,White,Straight,Na,http://www.nndb.com/people/374/000041251/
John Farrow,DIRECTING,Wake Island,FALSE,1943,1904-02-10,"Sydney, New South Wales, Australia",Male,White,Straight,Roman Catholic,https://www.nndb.com/people/344/000078110/
Michael Curtiz,DIRECTING,Yankee Doodle Dandy,FALSE,1943,1886-12-24,"Budapest, Hungary",Male,White,Straight,Na,/people/676/000032580/
Humphrey Bogart,ACTOR,Casablanca,FALSE,1944,1899-12-25,New York City,Male,White,Straight,Na,/people/837/000024765/
Gary Cooper,ACTOR,For Whom the Bell Tolls,FALSE,1944,1901-05-07,"Helena, MT",Male,White,Straight,Roman Catholic,/people/740/000031647/
Paul Lukas,ACTOR,Watch on the Rhine,TRUE,1944,1887-05-26,"Budapest, Hungary",Male,White,Straight,Na,/people/713/000042587/
Walter Pidgeon,ACTOR,Madame Curie,FALSE,1944,1897-09-23,"East St. John, New Brunswick, Canada",Male,White,Bisexual,Na,http://www.nndb.com/people/253/000043124/
Mickey Rooney,ACTOR,The Human Comedy,FALSE,1944,1920-09-23,"Brooklyn, NY",Male,White,Straight,Born-Again Christian,http://www.nndb.com/people/861/000022795/
Charles Bickford,ACTOR IN A SUPPORTING ROLE,The Song of Bernadette,FALSE,1944,1891-01-01,"Cambridge, MA",Male,White,Straight,Na,http://www.nndb.com/people/453/000079216/
Charles Coburn,ACTOR IN A SUPPORTING ROLE,The More the Merrier,TRUE,1944,1877-06-17,"Savannah, GA",Male,White,Straight,Na,/people/127/000063935/
J. Carrol Naish,ACTOR IN A SUPPORTING ROLE,Sahara,FALSE,1944,1896-01-21,New York City,Male,White,Straight,Na,http://www.nndb.com/people/174/000205556/
Claude Rains,ACTOR IN A SUPPORTING ROLE,Casablanca,FALSE,1944,1889-11-10,"London, England",Male,White,Straight,Na,http://www.nndb.com/people/631/000043502/
Akim Tamiroff,ACTOR IN A SUPPORTING ROLE,For Whom the Bell Tolls,FALSE,1944,1899-10-29,"Tiflis, Georgia",Male,White,Straight,Na,http://www.nndb.com/people/752/000168248/
Jean Arthur,ACTRESS,The More the Merrier,FALSE,1944,1900-10-17,"Plattsburgh, NY",Female,White,Matter of Dispute,Na,http://www.nndb.com/people/545/000031452/
Ingrid Bergman,ACTRESS,For Whom the Bell Tolls,FALSE,1944,1915-08-29,"Stockholm, Sweden",Female,White,Straight,Na,/people/836/000024764/
Joan Fontaine,ACTRESS,The Constant Nymph,FALSE,1944,1917-10-22,"Tokyo, Japan",Female,White,Straight,Na,/people/487/000026409/
Greer Garson,ACTRESS,Madame Curie,FALSE,1944,1904-09-29,"London, England",Female,White,Straight,Na,/people/293/000044161/
Jennifer Jones,ACTRESS,The Song of Bernadette,TRUE,1944,1919-03-02,"Tulsa, OK",Female,White,Straight,Roman Catholic,/people/809/000063620/
Gladys Cooper,ACTRESS IN A SUPPORTING ROLE,The Song of Bernadette,FALSE,1944,1888-12-18,"London, England",Female,White,Straight,Na,http://www.nndb.com/people/465/000131072/
Paulette Goddard,ACTRESS IN A SUPPORTING ROLE,So Proudly We Hail!,FALSE,1944,1910-06-03,"Queens, NY",Female,White,Straight,Jewish,http://www.nndb.com/people/291/000044159/
Katina Paxinou,ACTRESS IN A SUPPORTING ROLE,For Whom the Bell Tolls,TRUE,1944,1900-12-17,"Athens, Greece",Female,White,Straight,Na,/people/080/000063888/
Anne Revere,ACTRESS IN A SUPPORTING ROLE,The Song of Bernadette,FALSE,1944,1903-06-25,New York City,Female,White,Straight,Na,/people/081/000063889/
Lucile Watson,ACTRESS IN A SUPPORTING ROLE,Watch on the Rhine,FALSE,1944,1879-05-27,"Quebec, Canada",Female,White,Straight,Na,http://www.nndb.com/people/782/000134380/
Michael Curtiz,DIRECTING,Casablanca,TRUE,1944,1886-12-24,"Budapest, Hungary",Male,White,Straight,Na,/people/676/000032580/
Ernst Lubitsch,DIRECTING,Heaven Can Wait,FALSE,1944,1892-01-28,"Berlin, Germany",Male,White,Straight,Na,http://www.nndb.com/people/004/000032905/
Clarence Brown,DIRECTING,The Human Comedy,FALSE,1944,1890-05-10,"Clinton, MA",Male,White,Straight,Na,http://www.nndb.com/people/336/000078102/
George Stevens,DIRECTING,The More the Merrier,FALSE,1944,1904-12-18,"Oakland, CA",Male,White,Straight,Na,/people/382/000044250/
Henry King,DIRECTING,The Song of Bernadette,FALSE,1944,1886-01-24,"Christiansburg, VA",Male,White,Straight,Na,http://www.nndb.com/people/326/000078092/
Charles Boyer,ACTOR,Gaslight,FALSE,1945,1899-08-28,"Figeac, Lot, Midi-Pyrénées, France",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/888/000065693/
Bing Crosby,ACTOR,Going My Way,TRUE,1945,1903-05-03,"Tacoma, WA",Male,White,Straight,Roman Catholic,/people/651/000026573/
Barry Fitzgerald,ACTOR,Going My Way,FALSE,1945,1888-03-10,"Dublin, Ireland",Male,White,Na,Protestant,/people/126/000063934/
Cary Grant,ACTOR,None but the Lonely Heart,FALSE,1945,1904-01-18,"Bristol, England",Male,White,Bisexual,Na,http://www.nndb.com/people/657/000026579/
Alexander Knox,ACTOR,Wilson,FALSE,1945,1907-01-16,"Strathroy, Ontario, Canada",Male,White,Straight,Na,http://www.nndb.com/people/659/000135254/
Hume Cronyn,ACTOR IN A SUPPORTING ROLE,The Seventh Cross,FALSE,1945,1911-07-18,"London, Ontario, Canada",Male,White,Straight,Na,http://www.nndb.com/people/838/000031745/
Barry Fitzgerald,ACTOR IN A SUPPORTING ROLE,Going My Way,TRUE,1945,1888-03-10,"Dublin, Ireland",Male,White,Na,Protestant,/people/126/000063934/
Claude Rains,ACTOR IN A SUPPORTING ROLE,Mr. Skeffington,FALSE,1945,1889-11-10,"London, England",Male,White,Straight,Na,http://www.nndb.com/people/631/000043502/
